RPC Code,RPC Name,Producer Country Name,Producer Country Code,Share,Waste,SUA Code
I.01.02.010.006,Quinoa grain,Bolivia,BO,0.8,0.06,1194
I.01.02.010.006,Quinoa grain,Peru,PE,0.188,0.06,1194
I.01.02.010.006,Quinoa grain,Rest of World,RoW,0.012,0.06,1194
I.07.01.006.001,Salmons,Rest of World,RoW,1,0.02,BF-48
I.07.01.006.002,Trouts,Rest of World,RoW,1,0.02,BF-49
I.07.01.015.001,Catfishes (freshwater),Rest of World,RoW,1,0.02,BF-50
I.07.01.015.002,Wolffish,Rest of World,RoW,1,0.02,BF-51
I.07.01.017.001,Cod roe,Rest of World,RoW,1,0.02,BF-52
I.07.01.017.001,Cod roe,Rest of World,RoW,1,0.02,BF-53
I.07.01.017.001,Cod roe,Rest of World,RoW,1,0.02,BF-54
I.07.01.017.002,seed,Rest of World,RoW,1,0.02,BF-55
I.07.01.017.004,Haddock,Rest of World,RoW,1,0.02,BF-56
I.07.03.001.003,Lumpfish roe,Rest of World,RoW,1,0.02,BF-57
I.16.01.012,Marjoram,India,IN,0.507,0.07,1699
I.16.01.012,Marjoram,Turkey,TR,0.131,0.07,1699
I.16.01.012,Marjoram,Rest of World,RoW,0.362,0.07,1699
I.16.01.013,Oregano,India,IN,0.507,0.07,1699
I.16.01.013,Oregano,Turkey,TR,0.131,0.07,1699
I.16.01.013,Oregano,Rest of World,RoW,0.362,0.07,1699
I.16.01.014,Mints,India,IN,0.507,0.07,1699
I.16.01.014,Mints,Turkey,TR,0.131,0.07,1699
I.16.01.014,Mints,Rest of World,RoW,0.362,0.07,1699
I.16.01.015,Coriander leaves,India,IN,0.507,0.07,1699
I.16.01.015,Coriander leaves,Turkey,TR,0.131,0.07,1699
I.16.01.015,Coriander leaves,Rest of World,RoW,0.362,0.07,1699
I.16.01.016,Lovage leaves,India,IN,0.507,0.07,1699
I.16.01.016,Lovage leaves,Turkey,TR,0.131,0.07,1699
I.16.01.016,Lovage leaves,Rest of World,RoW,0.362,0.07,1699
I.16.01.017,Winter savory,India,IN,0.507,0.07,1699
I.16.01.017,Winter savory,Turkey,TR,0.131,0.07,1699
I.16.01.017,Winter savory,Rest of World,RoW,0.362,0.07,1699
A.X1.01.01,Cultured Meat (Bos. Spp.),Rest of World,RoW,1,0.057,NF-01
A.X1.02.01,Microbial Milk (T. reesei),Rest of World,RoW,1,0.017,NF-02
A.X1.03.01,Microbial Ovalbumin (T. reesei),Rest of World,RoW,1,0.017,NF-03
A.X1.01.02,Microbial Protein (Solein),Rest of World,RoW,1,0.017,NF-04
A.X1.01.03,Mycoprotein (Quorn),Rest of World,RoW,1,0.057,NF-05
A.X1.04.01,Microbial Fat (yeast - M. pulcherrima),Rest of World,RoW,1,0.06,NF-06
A.02.14.012,"Hops (dried), including hop pellets and unconcentrated powder (Humulus lupulus)",Rest of World,RoW,1,0,MI-01
A.10.02.002.002,Aspartam,Rest of World,RoW,1,0,MI-02
A.10.02.002.003,Acesulfame K,Rest of World,RoW,1,0,MI-03
A.10.02.002.004,Sucralose,Rest of World,RoW,1,0,MI-04
A.16.04.001,Salt,Rest of World,RoW,1,0,MI-05
A.16.04.015,Yeast extract,Rest of World,RoW,1,0,MI-06
A.16.04.016,Monosodium glutamate,Rest of World,RoW,1,0,MI-07
A.16.09.008,Liquorice (Glycyrrhiza glabra),Rest of World,RoW,1,0,MI-08
A.16.10.001,Yeast,Rest of World,RoW,1,0,MI-09
A.16.10.002,Sodium bicarbonate,Rest of World,RoW,1,0,MI-10
A.16.10.007,Gum,Rest of World,RoW,1,0,MI-11
A.16.10.008,Gelatine,Rest of World,RoW,1,0,MI-12
A.16.10.009,Cream of tartar,Rest of World,RoW,1,0,MI-13
I.02.08.004,Agave tequilana,Rest of World,RoW,1,0,MI-14
I.02.08.005,Maples (trunk sap),Rest of World,RoW,1,0,MI-15
I.16.09.009,Citric acid,Rest of World,RoW,1,0,MI-16
I.16.09.011,Caffeine,Rest of World,RoW,1,0,MI-17
I.16.09.012,Caramel color,Rest of World,RoW,1,0,MI-18
I.16.09.013,Phosphoric acid,Rest of World,RoW,1,0,MI-19
