RPC Code,RPC Name,Producer Country Name,Producer Country Code,Share,Waste,SUA Code
A.16.01.003,Dill leaves,India,IN,0.606,0.07,01699
A.16.01.003,Dill leaves,Turkey,TR,0.12,0.07,01699
A.16.01.003,Dill leaves,Rest of World,RoW,0.274,0.07,01699
A.16.01.004,Celery leaves,India,IN,0.606,0.07,01699
A.16.01.004,Celery leaves,Turkey,TR,0.12,0.07,01699
A.16.01.004,Celery leaves,Rest of World,RoW,0.274,0.07,01699
A.16.01.005,Parsley,India,IN,0.606,0.07,01699
A.16.01.005,Parsley,Turkey,TR,0.12,0.07,01699
A.16.01.005,Parsley,Rest of World,RoW,0.274,0.07,01699
A.16.01.006,Sage,India,IN,0.606,0.07,01699
A.16.01.006,Sage,Turkey,TR,0.12,0.07,01699
A.16.01.006,Sage,Rest of World,RoW,0.274,0.07,01699
A.16.01.007,Rosemary,India,IN,0.606,0.07,01699
A.16.01.007,Rosemary,Turkey,TR,0.12,0.07,01699
A.16.01.007,Rosemary,Rest of World,RoW,0.274,0.07,01699
A.16.01.008,Thyme,India,IN,0.606,0.07,01699
A.16.01.008,Thyme,Turkey,TR,0.12,0.07,01699
A.16.01.008,Thyme,Rest of World,RoW,0.274,0.07,01699
A.16.01.009,Basil,India,IN,0.606,0.07,01699
A.16.01.009,Basil,Turkey,TR,0.12,0.07,01699
A.16.01.009,Basil,Rest of World,RoW,0.274,0.07,01699
A.16.01.010,Laurel,India,IN,0.606,0.07,01699
A.16.01.010,Laurel,Turkey,TR,0.12,0.07,01699
A.16.01.010,Laurel,Rest of World,RoW,0.274,0.07,01699
A.16.01.011,Tarragon,India,IN,0.606,0.07,01699
A.16.01.011,Tarragon,Turkey,TR,0.12,0.07,01699
A.16.01.011,Tarragon,Rest of World,RoW,0.274,0.07,01699
A.16.02.004,Allspice fruit,India,IN,0.606,0.07,01699
A.16.02.004,Allspice fruit,Turkey,TR,0.12,0.07,01699
A.16.02.004,Allspice fruit,Rest of World,RoW,0.274,0.07,01699
A.16.02.006,Anise seed,India,IN,0.175,0.07,01654
A.16.02.006,Anise seed,Syrian Arab Republic,SY,0.302,0.07,01654
A.16.02.006,Anise seed,Rest of World,RoW,0.523,0.07,01654
A.16.02.008,Black caraway seed,India,IN,0.175,0.07,01654
A.16.02.008,Black caraway seed,Syrian Arab Republic,SY,0.302,0.07,01654
A.16.02.008,Black caraway seed,Rest of World,RoW,0.523,0.07,01654
A.16.02.009,Capers buds,India,IN,0.606,0.07,01699
A.16.02.009,Capers buds,Turkey,TR,0.12,0.07,01699
A.16.02.009,Capers buds,Rest of World,RoW,0.274,0.07,01699
A.16.02.010,Caraway fruit,India,IN,0.175,0.07,01654
A.16.02.010,Caraway fruit,Syrian Arab Republic,SY,0.302,0.07,01654
A.16.02.010,Caraway fruit,Rest of World,RoW,0.523,0.07,01654
A.16.02.011,Cardamom fruit,India,IN,0.606,0.07,01699
A.16.02.011,Cardamom fruit,Turkey,TR,0.12,0.07,01699
A.16.02.011,Cardamom fruit,Rest of World,RoW,0.274,0.07,01699
A.16.02.014,Cinnamon (Cinnamonum verum syn. C. zeylanicum),India,IN,0.606,0.07,01699
A.16.02.014,Cinnamon (Cinnamonum verum syn. C. zeylanicum),Turkey,TR,0.12,0.07,01699
A.16.02.014,Cinnamon (Cinnamonum verum syn. C. zeylanicum),Rest of World,RoW,0.274,0.07,01699
A.16.02.014,Cinnamon (Cinnamonum verum syn. C. zeylanicum),Indonesia,ID,0.641,0.07,01655
A.16.02.014,Cinnamon (Cinnamonum verum syn. C. zeylanicum),Madagascar,MG,0.269,0.07,01655
A.16.02.014,Cinnamon (Cinnamonum verum syn. C. zeylanicum),Rest of World,RoW,0.09,0.07,01655
A.16.02.015,Cloves (Syzygium aromaticum),India,IN,0.606,0.07,01699
A.16.02.015,Cloves (Syzygium aromaticum),Turkey,TR,0.12,0.07,01699
A.16.02.015,Cloves (Syzygium aromaticum),Rest of World,RoW,0.274,0.07,01699
A.16.02.015,Cloves (Syzygium aromaticum),Comoros,KM,0.277,0.07,01656
A.16.02.015,Cloves (Syzygium aromaticum),Indonesia,ID,0.262,0.07,01656
A.16.02.015,Cloves (Syzygium aromaticum),Madagascar,MG,0.426,0.07,01656
A.16.02.015,Cloves (Syzygium aromaticum),Rest of World,RoW,0.035,0.07,01656
A.16.02.016,Coriander seed,India,IN,0.175,0.07,01654
A.16.02.016,Coriander seed,Syrian Arab Republic,SY,0.302,0.07,01654
A.16.02.016,Coriander seed,Rest of World,RoW,0.523,0.07,01654
A.16.02.017,Cumin seed,India,IN,0.175,0.07,01654
A.16.02.017,Cumin seed,Syrian Arab Republic,SY,0.302,0.07,01654
A.16.02.017,Cumin seed,Rest of World,RoW,0.523,0.07,01654
A.16.02.018,Dill seed (Anethum graveolens),India,IN,0.175,0.07,01654
A.16.02.018,Dill seed (Anethum graveolens),Syrian Arab Republic,SY,0.302,0.07,01654
A.16.02.018,Dill seed (Anethum graveolens),Rest of World,RoW,0.523,0.07,01654
A.16.02.019,Fennel seed,India,IN,0.175,0.07,01654
A.16.02.019,Fennel seed,Syrian Arab Republic,SY,0.302,0.07,01654
A.16.02.019,Fennel seed,Rest of World,RoW,0.523,0.07,01654
A.16.02.020,Fenugreek seed,India,IN,0.606,0.07,01699
A.16.02.020,Fenugreek seed,Turkey,TR,0.12,0.07,01699
A.16.02.020,Fenugreek seed,Rest of World,RoW,0.274,0.07,01699
A.16.02.022,Ginger (Zingiber officinale),India,IN,0.606,0.07,01699
A.16.02.022,Ginger (Zingiber officinale),Turkey,TR,0.12,0.07,01699
A.16.02.022,Ginger (Zingiber officinale),Rest of World,RoW,0.274,0.07,01699
A.16.02.022,Ginger (Zingiber officinale),Rest of World,RoW,1,0.07,01657
A.16.02.024,Juniper berry,India,IN,0.606,0.07,01699
A.16.02.024,Juniper berry,Turkey,TR,0.12,0.07,01699
A.16.02.024,Juniper berry,Rest of World,RoW,0.274,0.07,01699
A.16.02.025,Mace aril,India,IN,0.606,0.07,01699
A.16.02.025,Mace aril,Turkey,TR,0.12,0.07,01699
A.16.02.025,Mace aril,Rest of World,RoW,0.274,0.07,01699
A.16.02.027,Nutmeg (Myristica fragans),Guatemala,GT,0.184,0.07,01653
A.16.02.027,Nutmeg (Myristica fragans),Indonesia,ID,0.663,0.07,01653
A.16.02.027,Nutmeg (Myristica fragans),Rest of World,RoW,0.153,0.07,01653
A.16.02.027,Nutmeg (Myristica fragans),India,IN,0.606,0.07,01699
A.16.02.027,Nutmeg (Myristica fragans),Turkey,TR,0.12,0.07,01699
A.16.02.027,Nutmeg (Myristica fragans),Rest of World,RoW,0.274,0.07,01699
A.16.02.028,"Pepper, black and white (Piper nigrum)",India,IN,0.606,0.07,01699
A.16.02.028,"Pepper, black and white (Piper nigrum)",Turkey,TR,0.12,0.07,01699
A.16.02.028,"Pepper, black and white (Piper nigrum)",Rest of World,RoW,0.274,0.07,01699
A.16.02.028,"Pepper, black and white (Piper nigrum)",Brazil,BR,0.39,0.07,01651
A.16.02.028,"Pepper, black and white (Piper nigrum)",India,IN,0.116,0.07,01651
A.16.02.028,"Pepper, black and white (Piper nigrum)",Indonesia,ID,0.334,0.07,01651
A.16.02.028,"Pepper, black and white (Piper nigrum)",Rest of World,RoW,0.16,0.07,01651
A.16.02.029,Saffron,India,IN,0.606,0.07,01699
A.16.02.029,Saffron,Turkey,TR,0.12,0.07,01699
A.16.02.029,Saffron,Rest of World,RoW,0.274,0.07,01699
A.16.02.030,Tamarind,India,IN,0.606,0.07,01699
A.16.02.030,Tamarind,Turkey,TR,0.12,0.07,01699
A.16.02.030,Tamarind,Rest of World,RoW,0.274,0.07,01699
A.16.02.031,Turmeric roots,India,IN,0.606,0.07,01699
A.16.02.031,Turmeric roots,Turkey,TR,0.12,0.07,01699
A.16.02.031,Turmeric roots,Rest of World,RoW,0.274,0.07,01699
A.16.09.003,Vanilla pods (Vanilla fragrans syn. Vanilla planifolia),India,IN,0.606,0.07,01699
A.16.09.003,Vanilla pods (Vanilla fragrans syn. Vanilla planifolia),Turkey,TR,0.12,0.07,01699
A.16.09.003,Vanilla pods (Vanilla fragrans syn. Vanilla planifolia),Rest of World,RoW,0.274,0.07,01699
A.16.09.003,Vanilla pods (Vanilla fragrans syn. Vanilla planifolia),France,FR,0.805,0.017,01658
A.16.09.003,Vanilla pods (Vanilla fragrans syn. Vanilla planifolia),Rest of World,RoW,0.195,0.017,01658
I.01.02.010.006,Quinoa grain,Bolivia,BO,0.805,0.06,01194
I.01.02.010.006,Quinoa grain,Peru,PE,0.188,0.06,01194
I.01.02.010.006,Quinoa grain,Rest of World,RoW,0.007,0.06,01194
I.07.01.006.001,Salmons,Rest of World,RoW,1,0.02,BF-48
I.07.01.006.002,Trouts,Rest of World,RoW,1,0.02,BF-49
I.07.01.015.001,Catfishes (freshwater),Rest of World,RoW,1,0.02,BF-50
I.07.01.015.002,Wolffish,Rest of World,RoW,1,0.02,BF-51
I.07.01.017.001,Cod roe,Rest of World,RoW,1,0.02,BF-52
I.07.01.017.001,Cod roe,Rest of World,RoW,1,0.02,BF-53
I.07.01.017.001,Cod roe,Rest of World,RoW,1,0.02,BF-54
I.07.01.017.002,seed,Rest of World,RoW,1,0.02,BF-55
I.07.01.017.004,Haddock,Rest of World,RoW,1,0.02,BF-56
I.07.03.001.003,Lumpfish roe,Rest of World,RoW,1,0.02,BF-57
I.16.01.012,Marjoram,India,IN,0.606,0.07,01699
I.16.01.012,Marjoram,Turkey,TR,0.12,0.07,01699
I.16.01.012,Marjoram,Rest of World,RoW,0.274,0.07,01699
I.16.01.013,Oregano,India,IN,0.606,0.07,01699
I.16.01.013,Oregano,Turkey,TR,0.12,0.07,01699
I.16.01.013,Oregano,Rest of World,RoW,0.274,0.07,01699
I.16.01.014,Mints,India,IN,0.606,0.07,01699
I.16.01.014,Mints,Turkey,TR,0.12,0.07,01699
I.16.01.014,Mints,Rest of World,RoW,0.274,0.07,01699
I.16.01.015,Coriander leaves,India,IN,0.606,0.07,01699
I.16.01.015,Coriander leaves,Turkey,TR,0.12,0.07,01699
I.16.01.015,Coriander leaves,Rest of World,RoW,0.274,0.07,01699
I.16.01.016,Lovage leaves,India,IN,0.606,0.07,01699
I.16.01.016,Lovage leaves,Turkey,TR,0.12,0.07,01699
I.16.01.016,Lovage leaves,Rest of World,RoW,0.274,0.07,01699
I.16.01.017,Winter savory,India,IN,0.606,0.07,01699
I.16.01.017,Winter savory,Turkey,TR,0.12,0.07,01699
I.16.01.017,Winter savory,Rest of World,RoW,0.274,0.07,01699
A.X1.01.01,Cultured Meat (Bos. Spp.),Rest of World,RoW,1,0.057,NF-01
A.X1.02.01,Microbial Milk (T. reesei),Rest of World,RoW,1,0.017,NF-02
A.X1.03.01,Microbial Ovalbumin (T. reesei),Rest of World,RoW,1,0.017,NF-03
A.X1.01.02,Microbial Protein (Solein),Rest of World,RoW,1,0.017,NF-04
A.X1.01.03,Mycoprotein (Quorn),Rest of World,RoW,1,0.057,NF-05
A.X1.04.01,Microbial Fat (yeast - M. pulcherrima),Rest of World,RoW,1,0.06,NF-06
